"Measurement" "Mean" "Subject" "Activity"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.997629012631579 8 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.998505169774436 8 "STANDING"
"fBodyGyro.mean...X" -0.915346797218045 8 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.998779725714286 8 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.99886900443609 8 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999180611428571 8 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.99917131443609 8 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.998733937969925 8 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.998181976015038 8 "STANDING"
"fBodyAcc.kurtosis...Z" -0.368817440573684 8 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.998458618796992 8 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.99437792924812 8 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.997891931503759 8 "STANDING"
"fBodyAcc.mad...Y" -0.909963565037594 8 "STANDING"
"fBodyAcc.max...Y" -0.916149074210526 8 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.997420526992481 8 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.997577043308271 8 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.849169791052632 8 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999573441729323 8 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" -0.0470870851084962 8 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" -0.0980281808804511 8 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.125383872083459 8 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0513548466969925 8 "STANDING"
"tBodyGyro.mean...X" -0.0232110152123308 8 "STANDING"
"tBodyGyro.mean...Y" -0.0635060759775188 8 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.564405009781955 8 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.606917807969925 8 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.589854112030075 8 "STANDING"
"tGravityAcc.correlation...X.Z" 0.389222350518797 8 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.429994961215038 8 "STANDING"
"tBodyAccJerk.mean...X" 0.0751997176985714 8 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.263961053901504 8 "STANDING"
"tBodyAccMag.mean.." -0.931903093458647 8 "STANDING"
"tBodyAccMag.std.." -0.922430056766917 8 "STANDING"
"tBodyAccMag.arCoeff..1" -0.0662463314614286 8 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0223993918766917 8 "STANDING"
"tBodyAccMag.arCoeff..3" 0.137123129554135 8 "STANDING"
"tBodyAccJerk.min...Z" 0.955710729473684 8 "STANDING"
"tBodyAccJerk.iqr...X" -0.974026984285714 8 "STANDING"
"tBodyGyro.max...X" -0.813426765263158 8 "STANDING"
"tBodyGyro.min...Z" 0.768576241654135 8 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.134751798580451 8 "STANDING"
"tBodyGyroJerk.mean...X" -0.101448828706767 8 "STANDING"
"tBodyGyro.entropy...X" -0.0905453706654135 8 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.220467369789474 8 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999780032459016 9 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999919678278689 9 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999799195245902 9 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999455255491803 9 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.99399431295082 9 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.999092470163934 9 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999402851311475 9 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.997520571639344 9 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.999064993360656 9 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.997865702459016 9 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999472787213115 9 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999772959754098 9 "STANDING"
"fBodyAcc.min...Z" -0.979744273196721 9 "STANDING"
"fBodyAcc.sma.." -0.965345125655738 9 "STANDING"
"fBodyAcc.energy...X" -0.999762124836066 9 "STANDING"
"fBodyAcc.iqr...Z" -0.972915678852459 9 "STANDING"
"fBodyAcc.entropy...X" -0.894752546229508 9 "STANDING"
"fBodyAcc.entropy...Y" -0.696648040409836 9 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.998957696065574 9 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998682844262295 9 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999416984344262 9 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.999231123442623 9 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999398886885246 9 "STANDING"
"fBodyGyro.mean...X" -0.954995312213115 9 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999605924754098 9 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999561909754098 9 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999689211065574 9 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999674898278688 9 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999621124508197 9 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.999312110245902 9 "STANDING"
"fBodyAcc.kurtosis...Z" -0.254937304713115 9 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999411467540984 9 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.997501065409836 9 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.999319623032787 9 "STANDING"
"fBodyAcc.mad...Y" -0.944081602868852 9 "STANDING"
"fBodyAcc.max...Y" -0.938431268114754 9 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.998887536557377 9 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.999248969344262 9 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.850844145327869 9 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999937931803279 9 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.011996469852623 9 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0437408833868852 9 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.210492442080984 9 "STANDING"
"tBodyAccJerk.correlation...Y.Z" -0.0703329308090164 9 "STANDING"
"tBodyGyro.mean...X" -0.0271583385971311 9 "STANDING"
"tBodyGyro.mean...Y" -0.0678250073360656 9 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.381648529229098 9 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.500520557090164 9 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.462540501231967 9 "STANDING"
"tGravityAcc.correlation...X.Z" 0.057822591657377 9 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.270896833122951 9 "STANDING"
"tBodyAccJerk.mean...X" 0.0748828844344262 9 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.129434971916721 9 "STANDING"
"tBodyAccMag.mean.." -0.954903392459016 9 "STANDING"
"tBodyAccMag.std.." -0.94820485852459 9 "STANDING"
"tBodyAccMag.arCoeff..1" -0.0218170147409836 9 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0200044855163934 9 "STANDING"
"tBodyAccMag.arCoeff..3" 0.118836843811475 9 "STANDING"
"tBodyAccJerk.min...Z" 0.977889094262295 9 "STANDING"
"tBodyAccJerk.iqr...X" -0.984265829836066 9 "STANDING"
"tBodyGyro.max...X" -0.84826691942623 9 "STANDING"
"tBodyGyro.min...Z" 0.802478844508197 9 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.124146453002459 9 "STANDING"
"tBodyGyroJerk.mean...X" -0.100134876532787 9 "STANDING"
"tBodyGyro.entropy...X" -0.235718608970492 9 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.124530395407869 9 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999815667179487 10 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999788378717949 10 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999542029102564 10 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999719494230769 10 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.996061342948718 10 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.999545163589744 10 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999519137564103 10 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.998869680384615 10 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.999742800769231 10 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.999313487564103 10 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999938007051282 10 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999963577564103 10 "STANDING"
"fBodyAcc.min...Z" -0.983105010897436 10 "STANDING"
"fBodyAcc.sma.." -0.978208316794872 10 "STANDING"
"fBodyAcc.energy...X" -0.999566008846154 10 "STANDING"
"fBodyAcc.iqr...Z" -0.979448458076923 10 "STANDING"
"fBodyAcc.entropy...X" -0.924109001153846 10 "STANDING"
"fBodyAcc.entropy...Y" -0.843402207179487 10 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.999547791666667 10 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.99942788974359 10 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999743394871795 10 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.99963276525641 10 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999788862948718 10 "STANDING"
"fBodyGyro.mean...X" -0.973157351666667 10 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999861510641026 10 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999827163205128 10 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999873034871795 10 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999869774230769 10 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999873360641026 10 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.99974364051282 10 "STANDING"
"fBodyAcc.kurtosis...Z" -0.42139037488718 10 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999789426282051 10 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.998845532307692 10 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.999818114487179 10 "STANDING"
"fBodyAcc.mad...Y" -0.967993866538462 10 "STANDING"
"fBodyAcc.max...Y" -0.960616469871795 10 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.999512937692308 10 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.99962094051282 10 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.886288264487179 10 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999944521794872 10 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.136659430578205 10 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.0296147626525641 10 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.217167864629487 10 "STANDING"
"tBodyAccJerk.correlation...Y.Z" -0.0862407783076923 10 "STANDING"
"tBodyGyro.mean...X" -0.0299337294166667 10 "STANDING"
"tBodyGyro.mean...Y" -0.068667733 10 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.503889584641026 10 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.439880457991538 10 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.401522830310256 10 "STANDING"
"tGravityAcc.correlation...X.Z" 0.643905032628205 10 "STANDING"
"tGravityAcc.correlation...Y.Z" -0.136678655979487 10 "STANDING"
"tBodyAccJerk.mean...X" 0.0736438905641026 10 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" 0.132014668307692 10 "STANDING"
"tBodyAccMag.mean.." -0.969948825128205 10 "STANDING"
"tBodyAccMag.std.." -0.95729449448718 10 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0728059478615385 10 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0835744052346154 10 "STANDING"
"tBodyAccMag.arCoeff..3" 0.147289219279487 10 "STANDING"
"tBodyAccJerk.min...Z" 0.985433454871795 10 "STANDING"
"tBodyAccJerk.iqr...X" -0.991747488205128 10 "STANDING"
"tBodyGyro.max...X" -0.869294304871795 10 "STANDING"
"tBodyGyro.min...Z" 0.81736089025641 10 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.113675068125641 10 "STANDING"
"tBodyGyroJerk.mean...X" -0.100107332602564 10 "STANDING"
"tBodyGyro.entropy...X" -0.393435759435897 10 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.192886565385897 10 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999783599230769 11 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999743901282051 11 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999700096282051 11 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999566278974359 11 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.996566329102564 11 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.999697738205128 11 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999820623333333 11 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.999456396794872 11 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.999574671666667 11 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.999446952948718 11 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999921183974359 11 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999955426282051 11 "STANDING"
"fBodyAcc.min...Z" -0.983315198717949 11 "STANDING"
"fBodyAcc.sma.." -0.983926967435897 11 "STANDING"
"fBodyAcc.energy...X" -0.999700786025641 11 "STANDING"
"fBodyAcc.iqr...Z" -0.984547864230769 11 "STANDING"
"fBodyAcc.entropy...X" -0.934161689102564 11 "STANDING"
"fBodyAcc.entropy...Y" -0.872360925 11 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.999637185512821 11 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.999474548717949 11 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999882078717949 11 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.999787662564103 11 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999812361410256 11 "STANDING"
"fBodyGyro.mean...X" -0.980696264102564 11 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999767430769231 11 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999667695128205 11 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.99986852974359 11 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999864370384615 11 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999881916538462 11 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.999579812820513 11 "STANDING"
"fBodyAcc.kurtosis...Z" -0.358229277729487 11 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999764546410256 11 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.999472109102564 11 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.99969469448718 11 "STANDING"
"fBodyAcc.mad...Y" -0.974674297820513 11 "STANDING"
"fBodyAcc.max...Y" -0.966872191282051 11 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.999699503461538 11 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.999740130897436 11 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.90008274448718 11 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.99997900525641 11 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.225835554089744 11 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" -0.00659906901410256 11 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.292796398358974 11 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0470920583615385 11 "STANDING"
"tBodyGyro.mean...X" -0.0269576937130769 11 "STANDING"
"tBodyGyro.mean...Y" -0.0770632126371795 11 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.468696155358974 11 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.449115997160256 11 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.401792526205128 11 "STANDING"
"tGravityAcc.correlation...X.Z" 0.667709344025641 11 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.484818971589744 11 "STANDING"
"tBodyAccJerk.mean...X" 0.0740864955641026 11 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.154023701428205 11 "STANDING"
"tBodyAccMag.mean.." -0.977635981410256 11 "STANDING"
"tBodyAccMag.std.." -0.975377309871795 11 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0878575974623077 11 "STANDING"
"tBodyAccMag.arCoeff..2" -0.111361688555128 11 "STANDING"
"tBodyAccMag.arCoeff..3" 0.189306477883333 11 "STANDING"
"tBodyAccJerk.min...Z" 0.988060278974359 11 "STANDING"
"tBodyAccJerk.iqr...X" -0.992204229871795 11 "STANDING"
"tBodyGyro.max...X" -0.868953446282051 11 "STANDING"
"tBodyGyro.min...Z" 0.820776891538462 11 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.162165749048718 11 "STANDING"
"tBodyGyroJerk.mean...X" -0.101289168653846 11 "STANDING"
"tBodyGyro.entropy...X" -0.426353077397436 11 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.183623204273077 11 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999815065479452 12 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999889175616438 12 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999885237945205 12 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.999493208219178 12 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.995458513013699 12 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.999200571643836 12 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.9988355 12 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.996579035479452 12 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.99936191890411 12 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.998415084931507 12 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.999771839726027 12 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999937440821918 12 "STANDING"
"fBodyAcc.min...Z" -0.982713301780822 12 "STANDING"
"fBodyAcc.sma.." -0.971615491643836 12 "STANDING"
"fBodyAcc.energy...X" -0.999849010958904 12 "STANDING"
"fBodyAcc.iqr...Z" -0.979020216575342 12 "STANDING"
"fBodyAcc.entropy...X" -0.89788260890411 12 "STANDING"
"fBodyAcc.entropy...Y" -0.731858378356164 12 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.999336008219178 12 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.999252021917808 12 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999738781506849 12 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.999593116712329 12 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999700350821918 12 "STANDING"
"fBodyGyro.mean...X" -0.947865639178082 12 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.999711919178082 12 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.999611201917808 12 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999747716849315 12 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999744962876712 12 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999711044794521 12 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.999404034383562 12 "STANDING"
"fBodyAcc.kurtosis...Z" -0.317787049339726 12 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999532600273973 12 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.996493015479452 12 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.999500409041096 12 "STANDING"
"fBodyAcc.mad...Y" -0.951042851506849 12 "STANDING"
"fBodyAcc.max...Y" -0.951436761643836 12 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.998941770410959 12 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.999607162876712 12 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.863980640136986 12 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999959013013699 12 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.0395302556369863 12 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.00312519368643836 12 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.158888254120548 12 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.0332170370450685 12 "STANDING"
"tBodyGyro.mean...X" -0.025090574020274 12 "STANDING"
"tBodyGyro.mean...Y" -0.0631429827260274 12 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.438557872972603 12 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.528236053020548 12 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.498847209524658 12 "STANDING"
"tGravityAcc.correlation...X.Z" -0.403024730726027 12 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.407634147726027 12 "STANDING"
"tBodyAccJerk.mean...X" 0.0754120366712329 12 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.244999390920548 12 "STANDING"
"tBodyAccMag.mean.." -0.960505683561644 12 "STANDING"
"tBodyAccMag.std.." -0.962549342465753 12 "STANDING"
"tBodyAccMag.arCoeff..1" -0.0162771594671233 12 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0277508745867123 12 "STANDING"
"tBodyAccMag.arCoeff..3" 0.0974972426821918 12 "STANDING"
"tBodyAccJerk.min...Z" 0.981773067123288 12 "STANDING"
"tBodyAccJerk.iqr...X" -0.986459553013699 12 "STANDING"
"tBodyGyro.max...X" -0.837681877123288 12 "STANDING"
"tBodyGyro.min...Z" 0.79943024890411 12 "STANDING"
"tBodyGyro.arCoeff...Z.3" 0.184104670328767 12 "STANDING"
"tBodyGyroJerk.mean...X" -0.0990467890520548 12 "STANDING"
"tBodyGyro.entropy...X" -0.200682259254795 12 "STANDING"
"tBodyGyro.arCoeff...X.3" 0.23646941239726 12 "STANDING"
"fBodyAcc.bandsEnergy...49.56" -0.999390567303371 13 "STANDING"
"fBodyAcc.bandsEnergy...57.64" -0.999845757191011 13 "STANDING"
"fBodyAcc.bandsEnergy...1.16" -0.999509729325843 13 "STANDING"
"fBodyAcc.bandsEnergy...25.48" -0.998373143370787 13 "STANDING"
"fBodyAcc.bandsEnergy...1.8.1" -0.995570887752809 13 "STANDING"
"fBodyAcc.bandsEnergy...9.16.1" -0.998289211011236 13 "STANDING"
"fBodyGyro.bandsEnergy...57.64" -0.999064519325843 13 "STANDING"
"fBodyGyro.bandsEnergy...1.16" -0.998296707640449 13 "STANDING"
"fBodyGyro.bandsEnergy...17.32" -0.998593907865169 13 "STANDING"
"fBodyGyro.bandsEnergy...1.8.1" -0.996675716741573 13 "STANDING"
"fBodyGyro.bandsEnergy...9.16.1" -0.998514964044944 13 "STANDING"
"fBodyGyro.bandsEnergy...17.24.1" -0.999643295505618 13 "STANDING"
"fBodyAcc.min...Z" -0.98453477505618 13 "STANDING"
"fBodyAcc.sma.." -0.963230104606742 13 "STANDING"
"fBodyAcc.energy...X" -0.999446947078652 13 "STANDING"
"fBodyAcc.iqr...Z" -0.97134493741573 13 "STANDING"
"fBodyAcc.entropy...X" -0.818578252157303 13 "STANDING"
"fBodyAcc.entropy...Y" -0.723702840775281 13 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.99855624494382 13 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.998730390337079 13 "STANDING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.999439016179775 13 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.998786352921348 13 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.999383575842697 13 "STANDING"
"fBodyGyro.mean...X" -0.956989964269663 13 "STANDING"
"fBodyAccJerk.bandsEnergy...33.40" -0.99867539494382 13 "STANDING"
"fBodyAccJerk.bandsEnergy...41.48" -0.998367664382023 13 "STANDING"
"fBodyAccJerk.bandsEnergy...49.56" -0.999011491235955 13 "STANDING"
"fBodyAccJerk.bandsEnergy...49.64" -0.999001561685393 13 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24" -0.999317548539326 13 "STANDING"
"fBodyAccJerk.bandsEnergy...25.48" -0.997845879325843 13 "STANDING"
"fBodyAcc.kurtosis...Z" -0.506735223380899 13 "STANDING"
"fBodyAcc.bandsEnergy...17.24" -0.999158621235955 13 "STANDING"
"fBodyGyro.bandsEnergy...1.8" -0.998376807865169 13 "STANDING"
"fBodyGyro.bandsEnergy...25.32" -0.998966084494382 13 "STANDING"
"fBodyAcc.mad...Y" -0.949569479438202 13 "STANDING"
"fBodyAcc.max...Y" -0.953431183595506 13 "STANDING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.998436417640449 13 "STANDING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.998557047865169 13 "STANDING"
"fBodyAccJerk.kurtosis...Y" -0.829254225842697 13 "STANDING"
"fBodyAccJerk.bandsEnergy...1.8" -0.999846199775281 13 "STANDING"
"tBodyAccJerk.arCoeff...Y.1" 0.00707940613146067 13 "STANDING"
"tBodyAccJerk.arCoeff...Y.2" 0.019110333905618 13 "STANDING"
"tBodyAccJerk.arCoeff...Y.3" 0.136973512822472 13 "STANDING"
"tBodyAccJerk.correlation...Y.Z" 0.241949870146067 13 "STANDING"
"tBodyGyro.mean...X" -0.0191731896359551 13 "STANDING"
"tBodyGyro.mean...Y" -0.0738115865407865 13 "STANDING"
"tGravityAcc.arCoeff...X.4" 0.515118614269663 13 "STANDING"
"tGravityAcc.arCoeff...Y.1" -0.401099896869663 13 "STANDING"
"tGravityAcc.arCoeff...Y.2" 0.368927955101124 13 "STANDING"
"tGravityAcc.correlation...X.Z" 0.615209676146067 13 "STANDING"
"tGravityAcc.correlation...Y.Z" 0.432471532561798 13 "STANDING"
"tBodyAccJerk.mean...X" 0.0754543858764045 13 "STANDING"
"tBodyGyroJerk.correlation...Y.Z" -0.310258419701124 13 "STANDING"
"tBodyAccMag.mean.." -0.958774298089888 13 "STANDING"
"tBodyAccMag.std.." -0.956919898202247 13 "STANDING"
"tBodyAccMag.arCoeff..1" 0.0508946480629213 13 "STANDING"
"tBodyAccMag.arCoeff..2" -0.0805159171865168 13 "STANDING"
"tBodyAccMag.arCoeff..3" 0.17470094798427 13 "STANDING"
"tBodyAccJerk.min...Z" 0.974466358764045 13 "STANDING"
"tBodyAccJerk.iqr...X" -0.977576982696629 13 "STANDING"
"tBodyGyro.max...X" -0.847717516292135 13 "STANDING"
"tBodyGyro.min...Z" 0.798224920674157 13 "STANDING"
